Time,Entity,Entity Type,Log Source,Host Name (Server),Message
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,ACPI: ACPI bus type pnp unregistered
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [io  0x0500-0x053f] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [io  0x0400-0x047f] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [io  0x0540-0x057f] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [io  0x0600-0x061f] has been reserved
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,BIOS ID: 0
2018-05-13T19:08:01.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"In order for Subscription Manager to provide your system with updates, your system must be registered with the Customer Portal. Please enter your Red Hat login to ensure your system is up-to-date."
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [io  0x0880-0x0883] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [io  0x0800-0x081f] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xfed1c000-0xfed3ffff] could not be reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xfed45000-0xfed8bfff] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xff000000-0xffffffff] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xfee00000-0xfeefffff] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xfed12000-0xfed1200f] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xfed12010-0xfed1201f] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:07: [mem 0xfed1b000-0xfed1bfff] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:08: [io  0x0cc0] has been reserved
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,ACPI=0x7b790000  ACPI 2.0=0x7b790014  SMBIOS=0x793fc000
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:08: [io  0x0cc1] has been reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:0d: [mem 0xc7ffc000-0xc7ffefff] could not be reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,system 00:0d: [mem 0xfbffc000-0xfbffefff] could not be reserved
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:11.0: no compatible bridge window for [mem 0xffff0000-0xffffffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.0: no compatible bridge window for [mem 0xfff80000-0xffffffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:15:00.0: no compatible bridge window for [mem 0xfff00000-0xffffffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.0: no compatible bridge window for [mem 0xfffc0000-0xffffffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.1: no compatible bridge window for [mem 0xfffc0000-0xffffffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.2: no compatible bridge window for [mem 0xfffc0000-0xffffffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.3: no compatible bridge window for [mem 0xfffc0000-0xffffffff pref]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem00: type=3, attr=0xf, range=[0x0000000000000000-0x0000000000001000) (0MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.2: BAR 15: assigned [mem 0x90000000-0x900fffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.4: BAR 14: assigned [mem 0x90100000-0x901fffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:11.0: BAR 6: assigned [mem 0x90200000-0x9020ffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1f.6: BAR 0: assigned [mem 0x90210000-0x90210fff 64bit]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1f.6: BAR 0: set to [mem 0x90210000-0x90210fff 64bit] (PCI address [0x90210000-0x90210fff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0: BAR 14: assigned [mem 0x90300000-0x904fffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0: BAR 15: assigned [mem 0x90500000-0x906fffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0: BAR 13: assigned [io  0x3000-0x3fff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:01.0: PCI bridge to [bus 01-05]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:01.0: PCI bridge to [bus 01-05]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem01: type=7, attr=0xf, range=[0x0000000000001000-0x000000000001e000) (0MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:01.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:01.0:   bridge window [mem disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:01.0:   bridge window [mem pref disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.0: PCI bridge to [bus 06-0a]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.0: PCI bridge to [bus 06-0a]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.0:   bridge window [mem disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.0:   bridge window [mem pref disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.2: PCI bridge to [bus 0b-0f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.2: PCI bridge to [bus 0b-0f]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem02: type=2, attr=0xf, range=[0x000000000001e000-0x0000000000020000) (0MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.2:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.2:   bridge window [mem disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:02.2:   bridge window [mem pref disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.0: BAR 6: assigned [mem 0x90e00000-0x90e7ffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.0: BAR 7: assigned [mem 0x38000100000-0x3800011ffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.0: BAR 7: set to [mem 0x38000100000-0x3800011ffff 64bit pref] (PCI address [0x38000100000-0x3800011ffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.0: BAR 10: assigned [mem 0x38000120000-0x3800013ffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.0: BAR 10: set to [mem 0x38000120000-0x3800013ffff 64bit pref] (PCI address [0x38000120000-0x3800013ffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.1: BAR 7: assigned [mem 0x38000140000-0x3800015ffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.1: BAR 7: set to [mem 0x38000140000-0x3800015ffff 64bit pref] (PCI address [0x38000140000-0x3800015ffff]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem03: type=3, attr=0xf, range=[0x0000000000020000-0x000000000009f000) (0MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.1: BAR 10: assigned [mem 0x38000160000-0x3800017ffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.1: BAR 10: set to [mem 0x38000160000-0x3800017ffff 64bit pref] (PCI address [0x38000160000-0x3800017ffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.2: BAR 7: assigned [mem 0x38000180000-0x3800019ffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.2: BAR 7: set to [mem 0x38000180000-0x3800019ffff 64bit pref] (PCI address [0x38000180000-0x3800019ffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.2: BAR 10: assigned [mem 0x380001a0000-0x380001bffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.2: BAR 10: set to [mem 0x380001a0000-0x380001bffff 64bit pref] (PCI address [0x380001a0000-0x380001bffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.3: BAR 7: assigned [mem 0x380001c0000-0x380001dffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.3: BAR 7: set to [mem 0x380001c0000-0x380001dffff 64bit pref] (PCI address [0x380001c0000-0x380001dffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.3: BAR 10: assigned [mem 0x380001e0000-0x380001fffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:10:00.3: BAR 10: set to [mem 0x380001e0000-0x380001fffff 64bit pref] (PCI address [0x380001e0000-0x380001fffff]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem04: type=4, attr=0xf, range=[0x000000000009f000-0x00000000000a0000) (0MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.0: PCI bridge to [bus 10-14]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.0: PCI bridge to [bus 10-14]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.0:   bridge window [mem 0x90e00000-0x912fffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.0:   bridge window [mem 0x38000100000-0x380001fffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:15:00.0: BAR 6: assigned [mem 0x90000000-0x900fffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.2: PCI bridge to [bus 15-19]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.2: PCI bridge to [bus 15-19]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.2:   bridge window [io  0x2000-0x2fff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.2:   bridge window [mem 0x91300000-0x914fffff]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem05: type=7, attr=0xf, range=[0x0000000000100000-0x0000000000800000) (7MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:03.2:   bridge window [mem 0x90000000-0x900fffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0: PCI bridge to [bus 1a-1a]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0: PCI bridge to [bus 1a-1a]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0:   bridge window [io  0x3000-0x3fff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0:   bridge window [mem 0x90300000-0x904fffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.0:   bridge window [mem 0x90500000-0x906fffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1d:00.0: PCI bridge to [bus 1e-1e]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1d:00.0: PCI bridge to [bus 1e-1e]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1d:00.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1d:00.0:   bridge window [mem 0x91700000-0x91ffffff]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem06: type=3, attr=0xf, range=[0x0000000000800000-0x0000000001000000) (8MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1d:00.0:   bridge window [mem 0x92000000-0x92ffffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:00.0: PCI bridge to [bus 1d-1e]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:00.0: PCI bridge to [bus 1d-1e]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:00.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:00.0:   bridge window [mem 0x91700000-0x91ffffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:00.0:   bridge window [mem 0x92000000-0x92ffffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:01.0: PCI bridge to [bus 1f-1f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:01.0: PCI bridge to [bus 1f-1f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:01.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:01.0:   bridge window [mem 0x91600000-0x916fffff]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem07: type=7, attr=0xf, range=[0x0000000001000000-0x000000005928a000) (1410MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1c:01.0:   bridge window [mem pref disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1b:00.0: PCI bridge to [bus 1c-1f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1b:00.0: PCI bridge to [bus 1c-1f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1b:00.0:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1b:00.0:   bridge window [mem 0x91600000-0x91ffffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:1b:00.0:   bridge window [mem 0x92000000-0x92ffffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.2: PCI bridge to [bus 1b-1f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.2: PCI bridge to [bus 1b-1f]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.2:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.2:   bridge window [mem 0x91600000-0x91ffffff]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem08: type=2, attr=0xf, range=[0x000000005928a000-0x000000005ab0d000) (24MB)"
2018-05-14T06:49:42.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Audit daemon rotating log files
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.2:   bridge window [mem 0x92000000-0x92ffffff 64bit pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.0: BAR 6: assigned [mem 0x91500000-0x9153ffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.1: BAR 6: assigned [mem 0x90100000-0x9013ffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.2: BAR 6: assigned [mem 0x90140000-0x9017ffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:20:00.3: BAR 6: assigned [mem 0x90180000-0x901bffff pref]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.4: PCI bridge to [bus 20-20]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.4: PCI bridge to [bus 20-20]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.4:   bridge window [io  disabled]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.4:   bridge window [mem 0x90100000-0x901fffff]
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1c.4:   bridge window [mem 0x91500000-0x915fffff 64bit pref]
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem09: type=4, attr=0xf, range=[0x000000005ab0d000-0x000000005b00e000) (5MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:01.0: PCI INT A -> GSI 47 (level, low) -> IRQ 47"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:02.0: PCI INT A -> GSI 47 (level, low) -> IRQ 47"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:02.2: PCI INT A -> GSI 47 (level, low) -> IRQ 47"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:03.0: PCI INT A -> GSI 47 (level, low) -> IRQ 47"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:03.2: PCI INT A -> GSI 47 (level, low) -> IRQ 47"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:1c.0: PCI INT A -> GSI 16 (level, low) -> IRQ 16"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:1c.2: PCI INT C -> GSI 18 (level, low) -> IRQ 18"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:1c.4: PCI INT A -> GSI 16 (level, low) -> IRQ 16"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,NET: Registered protocol family 2
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"IP route cache hash table entries: 524288 (order: 10, 4194304 bytes)"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem10: type=2, attr=0xf, range=[0x000000005b00e000-0x000000005b40e000) (4MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"TCP established hash table entries: 524288 (order: 11, 8388608 bytes)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"TCP bind hash table entries: 65536 (order: 8, 1048576 bytes)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,TCP: Hash tables configured (established 524288 bind 65536)
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,TCP reno registered
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,NET: Registered protocol family 1
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:14.0: enabling device (0140 -> 0142)
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:14.0: PCI INT D -> GSI 22 (level, low) -> IRQ 22"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:14.0: PCI INT D disabled
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:1a.0: PCI INT C -> GSI 22 (level, low) -> IRQ 22"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1a.0: PCI INT C disabled
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"EFI: mem11: type=1, attr=0xf, range=[0x000000005b40e000-0x000000005b44e000) (0MB)"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"pci 0000:00:1d.0: PCI INT C -> GSI 23 (level, low) -> IRQ 23"
2018-05-17T08:59:09.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,pci 0000:00:1d.0: PCI INT C disabled
